,AAPL,ACN,ADBE,AMD,AMZN,ANET,ANTM,AVY,AWK,BA,BAC,BBY,BEN,BKR,BRK-B,CDW,CE,CMCSA,CMS,CSCO,CVS,CVX,DIS,DUK,FB,GD,GM,GOOGL,GPS,HD,HSY,IBM,INTC,JNJ,JPM,KEY,KO,KSS,LMT,MA,MRK,MSFT,MYL,NDAQ,NOC,ORCL,OXY,PEP,PFE,PG,PGR,REG,ROST,SYF,T,ULTA,UNH,UPS,V,VRTX,VTR,VZ,WFC,WMT,XOM,ZTS
376,-1.1900622863845356,-0.8714851150952879,-0.950853197028936,-0.9581822078488651,-0.7978804398102733,-1.1689641050465587,-1.1292211303624908,-1.0985982427710883,-0.7623946224639765,-1.1402260967310132,-1.433440164584407,-1.4343386658145372,-0.6290859179064411,0.06324038960843355,-1.5318061935501417,-0.972939615919485,-1.1520157008287837,-1.4678282432518062,-0.7795932339966365,-1.395644523792192,0.8392670045419516,-1.8478818368648795,-1.0746812315845995,-1.1931150385825138,-0.7455393030787342,-1.4215572650204436,-1.5702698445331638,-0.6734100945658216,-0.479788155376076,-0.852532324074894,-1.1041708171678282,-1.7428035648454556,-1.200272616742692,-1.2506295970389611,-1.2989450770888498,-1.6705134202085417,-0.6139365278155735,-0.46389740741762814,-1.0657117369747153,-0.982594600912766,-1.4665024876789372,-0.8311194692024039,0.8016068797912471,-0.7798691110431231,-0.981139956078583,-1.727205038975331,-0.13000017941241032,-0.9685491913512976,-1.3191463684878637,-0.7548379627501696,-0.9210657610477389,0.806818706426493,-0.7883971140429787,-0.8668644464648819,-0.05221415325871292,-0.8464138553440881,-1.1495576240625633,-2.0424986085326275,-0.9523275398587958,-1.1393302617846712,-1.064489219122021,-0.5366718721135904,-0.6638388648273738,-1.256302959073258,-0.42520419198078235,-0.9588251213386508
377,-1.1284241109790056,-0.8033128872828375,-0.8980924036524323,-0.9486757987622573,-0.8825510567211459,-1.162046112961685,-1.0633692408669346,-1.0365267843843384,-0.6989556967287232,-1.1192347380946228,-1.3411008764539603,-1.3810144363269627,-0.47293839746129845,0.08830691519674948,-1.4100732185763902,-0.9353901173191361,-1.0801654442738104,-1.3233264931421274,-0.6729178429114371,-1.3240017934901234,1.040898351820275,-1.8051633577704367,-0.9190228727536535,-0.9270948582336762,-0.6715360367228196,-1.2389682893568401,-1.4144974115453723,-0.6217395504948279,-0.38704737372591985,-0.767493477862278,-1.0452999158962042,-1.5826509616763247,-1.0868771640963697,-1.1112972938780283,-1.2061828361636007,-1.6445488128302448,-0.5334403575875826,-0.3258809259567425,-1.0000560663686866,-0.9041006027258021,-1.329049015159906,-0.7472326710169701,0.972036192015442,-0.6132079208523263,-0.912193923719914,-1.5618682626840148,0.07970229993782947,-0.8288352140382641,-1.2467155051618806,-0.6206685226074866,-0.892946538556751,1.0974993455163111,-0.6842143028602657,-0.7565569616880633,0.10297116607159491,-0.7387292057539474,-1.089514699937699,-1.775815948832644,-0.827575009250781,-1.1881285987068444,-0.9118389086500263,-0.3275089647611235,-0.3911409304364329,-1.1286828193250888,-0.33094937329723945,-0.951538469635172
378,-1.1456827248506407,-0.7828058459314633,-0.8925988343287461,-0.953428993861802,-0.9038982242088395,-1.1712303807038622,-1.0758277531549774,-1.0308839524865676,-0.6937417609672403,-1.1050754369657048,-1.3683485541794231,-1.3454650206323238,-0.5851335505263148,0.07416696843431947,-1.4460103461696854,-0.943954113001173,-1.182146362310343,-1.3142949184356791,-0.6401762183027345,-1.3566625799793557,1.0883795236998677,-1.8968134280872908,-0.964564695331375,-0.6799729772117192,-0.6027846468017589,-1.2443178914064874,-1.2964113473749201,-0.5844415235886863,-0.38443489417921467,-0.7491661579956498,-0.9790038923595842,-1.580158256808011,-1.1084763567866693,-1.1157918526980457,-1.2329250636096638,-1.6705134202085417,-0.5150407316254961,-0.378421197576157,-1.0182096771618978,-0.9097073397976456,-1.3215683696557576,-0.7577531613647019,0.9463963534325693,-0.6271409180260583,-0.8619237123160479,-1.560181435109737,-0.08111684947696816,-0.8492261580061468,-1.32663941354258,-0.6615650079607025,-0.9337989652338902,1.2293382642553414,-0.6616638869961607,-0.7437307147888808,0.13810698007487332,-0.7481889109589891,-1.077919196295345,-1.669142145087181,-0.8302344792237769,-1.148313097357026,-0.8958754799771259,-0.15538647372228245,-0.4515093027512779,-1.0606982759072232,-0.5019228415275883,-0.9546613392744122
379,-1.1826655722155637,-0.8509780737439139,-0.9115973372842833,-0.9653120004981822,-0.9436680802880127,-1.1905531015963702,-1.1196749863483493,-1.0780420365656245,-0.6794027746099685,-1.1450779385854672,-1.4788529126724628,-1.3599069972446747,-0.7528473905500562,-0.008745574037007616,-1.5418428510901676,-0.9716221844407714,-1.2651219031616925,-1.4244777182189023,-0.611659046514742,-1.425144530667266,0.9335787853345269,-2.2113752657825643,-1.102549914582437,-0.7163144955417202,-0.6142431207240228,-1.2475273261424062,-1.4119848911146964,-0.54429306304107,-0.44321418914149724,-0.7794674610751086,-0.971578770094588,-1.697935828085494,-1.2186318687338957,-1.1774317264598102,-1.3093912696472338,-1.7743718497217316,-0.6438354813327382,-0.2764771681951343,-1.00837653864265,-0.9475526278882629,-1.353360399654768,-0.8050952095122336,0.8310172236451961,-0.5960595222884858,-0.8787740110362462,-1.7238313838267754,-0.1576297699351452,-0.9111532070800146,-1.3341324585972965,-0.7261385499383513,-0.9332684024101532,1.0959105889902805,-0.6724879902651603,-1.118262604292541,0.10297116607159491,-0.8040021580320357,-1.1098467627351811,-1.5951981401570183,-0.8539277042224824,-1.1825446338430432,-0.967711099304258,-0.3405819062007196,-0.6825730554518218,-1.0988650211599376,-0.6882408758378656,-0.9976873961214497
380,-1.1472000069722752,-0.8986432602049902,-0.9111395325641992,-0.9589744070321226,-0.9804958214555527,-1.1391450716629576,-1.1225873546222511,-0.9216542562651239,-0.6568082794614823,-1.1020058874052148,-1.5091280299434506,-1.3587960515178135,-0.6927019992691682,0.14615293207976018,-1.5243599041252511,-0.9660226294718762,-1.228037916891099,-1.130958258386647,-0.6137714743773071,-1.3966981169969106,0.9615470380889963,-1.9488518716594339,-0.9652445710903241,-0.4532022577301527,-0.6600773806713969,-1.238255444408714,-1.5953945696256608,-0.6691338399421762,-0.4223148510473845,-0.8156332678749105,-1.0097653443938917,-1.5870130763371633,-1.2683097235423508,-1.1305599687467784,-1.2935130123275407,-1.7678808526384242,-0.5794376678078873,-0.2176632705742033,-0.9710102429324114,-0.9399835488822165,-1.3870225910298157,-0.8283509691373994,0.9396093288761879,-0.6346435212696451,-0.8460562387707485,-1.6664695925761819,0.03011024130817778,-0.8726374277236674,-1.4515206394834408,-0.6630002796689668,-0.9369822409818002,1.202335462643584,-0.7365312607831488,-1.2901369549073614,0.29621981851071116,-0.8602881377600988,-1.1277960284275024,-1.5176176964322279,-0.8302344792237769,-1.1121392961162466,-0.8439942416406595,-0.18588917261179203,-0.9386181112574244,-1.134050259586233,-0.26190175253454684,-1.01191377284149
381,-1.1424586088641575,-0.8811843771244476,-0.9297946164916818,-0.9573900086656076,-0.9714070741882097,-1.134135495894625,-1.12566155542305,-0.8962613589695194,-0.7415380506515518,-1.0847771122590741,-1.4758253287637908,-1.3571296329275215,-0.5735667897209057,0.1352265984368386,-1.4855088285340312,-0.9630581887587347,-1.210422957101169,-1.0975422932711616,-0.6327829222359674,-1.3503410207510391,0.9134153032427919,-1.9356481936016952,-0.94553232282685,-0.4502943151928827,-0.712595962890777,-1.182622521537206,-1.6657437040417968,-0.7457487595993835,-0.4941565437431901,-0.8811228983224006,-1.0171904666588878,-1.404426604788051,-1.2218716034478239,-1.1459698147196766,-1.252146019661991,-1.7256882882680578,-0.6231363407966151,-0.9712653932866046,-1.012007122299881,-0.9419458908164194,-1.5235411612092336,-0.8327806326083116,0.9433801218183767,-0.7284239153516013,-0.8940796865417416,-1.5382488151540663,-0.051361614299176545,-0.9730802561538824,-1.618861501299557,-0.6916996924807851,-0.9242490367956486,1.0752616016164929,-0.7644937282817535,-1.297832996620844,0.2405869029791827,-0.9324983515343999,-1.104763777332793,-1.4060959241818238,-0.8471582113657095,-1.1645791479228962,-0.8070788841967319,-0.2272855737995287,-0.8033098000815089,-1.1251048291399883,-0.11394387916823975,-1.0039331353999306
382,-1.191389872066969,-0.9853826769629829,-1.0117398277229563,-0.9661041996814396,-1.0311756373276566,-1.171707450657822,-1.1784077259650245,-0.9434195968042135,-0.7506627697407438,-1.0951738298977418,-1.5212380768518463,-1.3660169868511811,-0.5828201983652329,0.17443307078758497,-1.5139996667024338,-1.008842230934569,-1.296179863234211,-0.9891658084292292,-0.5672988672097273,-1.4188231723913052,0.813900507419778,-2.0839972823010378,-1.049531014436045,-0.38342605455229584,-0.8658543720374599,-1.2236339606253712,-1.690867949920022,-0.8497631252424432,-0.5111371625172463,-0.9954853817475661,-1.0670452058428472,-1.3470953436865187,-1.3007083065926328,-1.3617096178209345,-1.2793061840722886,-1.7613895460325828,-0.6438354813327382,-0.9289193152052255,-0.9858356648160373,-0.9919858240178252,-1.449671391991414,-0.8837218153295555,0.8740016166119082,-0.7525387102897904,-0.8921138219287706,-1.6647821214202276,-0.15833795720178084,-0.9783666904829396,-1.611368456244839,-0.6558255633149547,-0.9221267855007012,0.9195961824516139,-0.8168106862046365,-1.5748841375368274,0.34306794283087444,-1.0770763566346742,-1.144156883904315,-1.5127688030954467,-0.8988966890051561,-1.2886384844587715,-0.8120673842948588,-0.10963159425180474,-0.8844944691507303,-1.0905160740723745,-0.08654424202001373,-1.0257932228746125
383,-1.172613831377712,-1.093460681613182,-1.0604948516280555,-0.9700652050414861,-1.0557450117173173,-1.2344467223770499,-1.27807520705912,-1.0187919941277597,-0.7258955803539087,-1.1257697594769793,-1.6241734755732056,-1.3426876563151702,-0.7274013992317758,0.04395846570841779,-1.5068769571603333,-1.038815964523371,-1.416702862821238,-0.9900687936402,-0.5715237229348553,-1.414608799572428,0.5895044186515741,-1.8424449933957228,-1.1705229698661728,-0.3645288642805402,-0.9689815479836305,-1.2928180115451313,-1.65569362231909,-0.848179497293941,-0.4824006349227812,-1.1074042598108753,-0.9445298791927786,-1.4461783416039116,-1.3244674597489958,-1.2679656125247,-1.3298657177997675,-1.8425290214703958,-0.5955369018534872,-0.8857891834451334,-0.9466540772771833,-1.021561257805675,-1.5010995813935983,-0.904485882651614,0.8031151394338999,-0.7091319158610218,-0.9043304652680326,-1.679966143915434,-0.1073295240388548,-0.9632627570222415,-1.7287571135150535,-0.5539426204632112,-0.9205351982240016,0.795699834476584,-0.8163595815415835,-1.7672807767643142,0.4104120517319054,-1.1459757577889558,-1.1711603423196937,-1.2788150173789288,-0.9900435756327185,-1.400558944114225,-1.0724711237575517,-0.15974328973260446,-1.1676005519188601,-1.096479542708707,0.03182239114125883,-1.0507761799885347
384,-1.1729932242561147,-1.1419572031870358,-1.072969790127709,-0.9724418025912585,-1.066304762998006,-1.2458972202762966,-1.236007761335468,-0.9559145486890177,-0.6637603043123259,-1.1316117469295763,-1.6347698748904116,-1.3815699091903935,-0.7701973111447659,-0.024813884817514502,-1.4764436516650092,-1.0355221973528421,-1.3643216327469276,-1.0975422932711616,-0.5683552825932169,-1.444108806447502,0.6454409241605102,-2.080890429951306,-1.1569285662467292,-0.39941641134190625,-0.9739946530907658,-1.2974536803337535,-1.8592029850611975,-0.8606119312647482,-0.5764476563462906,-1.0582869903664731,-0.9546070042547659,-1.6275186984362873,-1.3255474399820273,-1.269891782037541,-1.3440725460550196,-1.8133187607891774,-0.4460438889525818,-0.9806755331459267,-0.9247184546172331,-1.0030591003263218,-1.4702428104310115,-0.9080850172253262,0.8249844727456973,-0.6405381171806236,-0.8804589766293142,-1.769382807730717,-0.17604967742615804,-0.9058667727509574,-1.5938851608345699,-0.5525078961507166,-0.9125769582569709,0.8846520219420088,-0.7622387211045466,-1.6133633675243346,0.2757238339298477,-1.1989509248969994,-1.1530520780615106,-1.250935036732246,-0.9765044054643258,-1.4457155809273587,-1.4346414831361336,-0.2882909715785525,-1.1780087002960489,-1.1614825793001522,-0.08654424202001373,-1.062226613756252
385,-1.1866484739588512,-1.1172932748437203,-1.053742428470791,-0.9771949976908032,-1.0515771402916028,-1.239098484304854,-1.2093110727317113,-0.9498685695096136,-0.6220471606874759,-1.1565637635018056,-1.6680725760700714,-1.4160084851037866,-0.7285578546989129,-0.04023957104730562,-1.5133520129217646,-1.0569320609087707,-1.3921347550726693,-1.3142949184356791,-0.6095466186521776,-1.4588587094088605,0.8145510703863881,-2.0715698729021104,-1.3927951510562138,-0.5171625758334697,-0.9391415065393779,-1.2639314664525128,-1.8994028327377561,-0.8375286145571271,-0.6704949269095617,-1.046801840087097,-0.9583195653872639,-1.8693053654446155,-1.3881848516016955,-1.285301628010439,-1.372486202565524,-1.8522656718566235,-0.6185364343060952,-1.083403915348616,-0.9554283725083006,-0.9842766541162035,-1.4356457167163497,-0.8961802768450922,0.8099021639902815,-0.6732273158257688,-0.8662766829402554,-1.7491376589310017,-0.14487752628751918,-0.9557102141137629,-1.496477957043602,-0.6256908787948721,-0.9109852697857602,0.856060463804221,-0.793358233060445,-1.631320308899172,0.2113072441343467,-1.1696253816661821,-1.127954905805433,-1.4218541339024748,-0.9325025174404554,-1.4071138561308456,-1.4426233877716643,-0.32533055675596406,-1.2362957605717828,-1.1626750910340216,-0.1665515504078833,-1.0806167725405307
386,-1.1974588558575199,-1.138908833488149,-1.0604948516280555,-0.9756105993242883,-1.0282161001704886,-1.2295564027221486,-1.2334189346733113,-0.9805013051769922,-0.648117834014682,-1.2349844733496882,-1.792200629062696,-1.4365604513226442,-0.8442228153921468,-0.15143225222645704,-1.5615920922723407,-1.0921758973599163,-1.4445158083165839,-1.2935228133898728,-0.6317265068524764,-1.230234208746017,0.8639834349316647,-2.075453586482149,-1.293554552573149,-0.7090457482536701,-0.9174178689459656,-1.4240533106517854,-2.1029121954798637,-0.839468697751172,-0.686169305910266,-1.0727045789411593,-1.0251460704110453,-2.0151255099144936,-1.3892648318347276,-1.2872282873934502,-1.474858921516937,-2.0210359293380913,-0.6507349023972915,-1.1147714470702939,-1.0578453184935912,-1.0010967583921189,-1.4992297767143714,-0.8967339979803949,0.12215130118066345,-0.7219931125713839,-0.9283420820219427,-1.8098737489118275,-0.10662079534464425,-1.0100852964572826,-1.5863925921639246,-0.749097970708652,-0.9470627322437786,0.6908649292154635,-0.8510872426178273,-1.7621500822886584,0.1468906543388458,-1.177981562856689,-1.1616296386507767,-1.5467110564529036,-0.9731196590359397,-1.456155022453504,-1.5703308171548664,-0.4538782386019105,-1.4465432165179504,-1.1907038941066226,-0.13915191325965728,-1.0795758601155323
387,-1.1919588166885855,-1.1037143080028962,-1.040695299559024,-0.9779871968740607,-1.0225072150944627,-1.2072517329910464,-1.2080166594006332,-0.9119808740848424,-0.6915690667288915,-1.2331032193761966,-1.6726138075699333,-1.3704606638130108,-0.7435944231325391,-0.14371928652007954,-1.4651119335711875,-1.071754138825314,-1.3749832677478233,-1.2266908831589012,-0.6401762183027345,-1.184930705704865,0.9934176761748293,-1.8859397411489771,-1.2364569164663186,-0.7904515034703573,-0.9150307020562568,-1.3669946978840262,-1.8994028327377561,-0.8373700825970757,-0.5163621216106556,-0.9981734035761493,-0.960971568184255,-1.8163366944387633,-1.3439066919732316,-1.2795231194719165,-1.2901701541986585,-1.8620026317653864,-0.48974168459885475,-1.0269424779067773,-1.0744860322058327,-0.96213010149921,-1.482398681026847,-0.8743087672524287,0.1530701923483778,-0.6501841169259129,-0.9656937239315506,-1.6917758676804082,-0.04569395045578767,-0.890007469763787,-1.5289468661792354,-0.6708926318771111,-0.886049424237194,0.6797460572655544,-0.7974173147978246,-1.5389697654971934,0.2230195544512378,-1.0963114033009314,-1.142568473688806,-1.2848763652578612,-0.9259748448870943,-1.3706972254895802,-1.5992646505614245,-0.29700626587161394,-0.9989856894814466,-1.139417244863883,0.017574044675018247,-1.042448483495812
388,-1.1416999678033404,-1.0424699432729416,-1.0154021781663063,-0.9779871968740607,-0.997955369835279,-1.172542379952544,-1.154946947246914,-0.8777205816609487,-0.6885274936991613,-1.1937938272294608,-1.6272010594818778,-1.2938072097350415,-0.5666271744644704,-0.0601641194980367,-1.4492481210579442,-1.0075247994558558,-1.3110134577424486,-1.1634712382911618,-0.641232230781807,-1.108020210331556,1.0636635895443023,-1.934095063712577,-1.1168241939608317,-0.7831827561823071,-0.9245795517442499,-1.3195643893240208,-1.6808183474115879,-0.7948061846398331,-0.41317142177367977,-0.9221761022810533,-0.9243760337076198,-1.7103993524270615,-1.328787174695955,-1.2474189879374455,-1.2542353856906665,-1.7256882882680578,-0.43224416948101696,-0.8850051297664195,-1.0303121613026005,-0.9440484305858126,-1.412269234561101,-0.8579743634012823,0.2526130273945649,-0.6314281198795365,-0.9239891113977352,-1.6647821214202276,0.021609286970667337,-0.8817001335069634,-1.4165540486629018,-0.6364532270237752,-0.8717245315798318,0.8242913926143719,-0.741041275137562,-1.341442921084006,0.2757238339298477,-1.0879552221104245,-1.0896735773156292,-1.1260790390136572,-0.90953456889714,-1.31874284725934,-1.470559292799699,-0.26868197498726387,-0.8053911121206188,-1.1561151390390099,0.03839803648225155,-1.042448483495812
389,-1.113630827337049,-0.9842741596699278,-0.9814109417266366,-0.9724418025912585,-0.9751897322831996,-1.1640737853916576,-1.1107761724417968,-0.9031136327121907,-0.707646142175524,-1.1567618379473943,-1.5802745194394863,-1.263256943865663,-0.5192045582293168,0.02274842297329039,-1.394209406063147,-0.978868497345768,-1.2753200656975037,-1.143602118456325,-0.6602436786404682,-1.0426990392578042,1.1124453911229681,-1.6622517051117462,-0.9407742297007188,-0.8980220871917254,-0.8388790401383525,-1.1940345705846276,-1.5074582714090576,-0.7380676928032296,-0.29169386338929587,-0.8786792929605447,-0.8596710499936681,-1.5010168978371283,-1.2542703924832737,-1.2358614809902293,-1.236685699306532,-1.7191969816622166,-0.402345215963854,-0.7846292077428234,-0.9737331806753343,-0.9296111548100557,-1.3355944016276309,-0.8211528056014825,0.4878960658972698,-0.5617627251608047,-0.8419841671664434,-1.5078807701636547,0.20722365355893252,-0.8099550091233272,-1.4615113662230639,-0.5661402404003786,-0.8499718605846641,0.8385877776163421,-0.7378842306802689,-1.3080938962822006,0.2727951978769311,-1.0895319599328055,-1.0396378678055416,-1.1575954584549661,-0.8870500765058033,-1.248822983108953,-1.3947331017529634,-0.2512522175373473,-0.8282895150049278,-1.1435917184076645,0.12388477059742597,-0.9949115855333728
390,-1.1489068408371235,-0.9978533379388069,-0.9965181482201206,-0.971649603408001,-0.9911256358156784,-1.1844699933059846,-1.103333357509121,-0.9039196197641829,-0.6598498524912131,-1.1445828280147623,-1.6287148514362138,-1.2243746909904398,-0.47293839746129845,-0.009388198587723384,-1.374783744763765,-0.9660226294718762,-1.2896900109102618,-1.1779214133021296,-0.5884227429309521,-1.045859617919606,1.0604112709454,-1.7849691137829276,-0.9632054624067331,-0.7948123082211375,-0.8801775555048692,-1.1933211814800524,-1.567757324102486,-0.795320930180854,-0.19634060219243366,-0.9089804096048645,-0.919072432752454,-1.1053091521130318,-1.2596700876632645,-1.1241392404139194,-1.2767990404756266,-1.8133187607891774,-0.3747466543631792,-0.7124843035830986,-0.9516463606415613,-0.9460107725200155,-1.36177594749853,-0.8275204402401998,0.37025440281036115,-0.5660497225892472,-0.8051943232966398,-1.5078807701636547,0.18313662365210265,-0.8046685747942679,-1.4814923433182379,-0.5998614620038125,-0.8558079504512589,0.7528131032029761,-0.7491594386123214,-1.218308700118049,0.375276237728627,-1.1584311205106725,-1.053139657607196,-1.2594203688636498,-0.9061498224687535,-1.287910181481876,-1.2829891010426608,-0.11616848053970988,-0.9115562902040774,-1.262266427709589,0.17320378299600592,-0.9872778747787309
391,-1.1530792943236252,-0.9859370413235374,-0.9926268517580675,-0.971649603408001,-0.9737886844643489,-1.102765860035011,-1.1161154114089087,-0.8873942713525058,-0.6615879415805738,-1.1684456617660544,-1.6453661298444706,-1.2688114606087388,-0.5400238452254327,0.0002526407708018738,-1.3686322688851253,-0.9436246608946218,-1.2966433356992955,-1.138183518151805,-0.6179959271980171,-1.0332169013676855,1.105940753925163,-1.8028333666510115,-0.9740808815836366,-1.0361194132236793,-0.8539183554597588,-1.1858325004295738,-1.6305688972265922,-0.7771076379533516,-0.18850341269208176,-0.866949726214442,-0.8904325020279755,-1.0660496447306442,-1.3363470363271774,-1.1292755291581038,-1.276381262907641,-1.793845460016722,-0.3379482797814612,-0.7469883491625824,-0.9604206558726786,-0.9354981806126647,-1.3804772045620903,-0.8377640172145262,0.4177635747050317,-0.5633703236433409,-0.833278225918028,-1.482574495059426,0.1810109789970459,-0.8076894767220343,-1.496477957043602,-0.6134938062534745,-0.8579302017462064,0.7750508471027965,-0.7550225949098744,-1.1798294701305427,0.25229921329606964,-1.2290645964625924,-1.0494862050423874,-1.2703296852475214,-0.8991385093085683,-1.2529501567944017,-1.2241238864491863,-0.13359823798962486,-0.8366163513430054,-1.2300631510932054,0.178684044893878,-0.9938705407441292
392,-1.137148266134424,-0.9471397817788438,-0.9590934200384819,-0.9637276021316673,-0.9307091361582369,-1.0979947964935415,-1.0361873015665857,-0.8696594810959261,-0.639862325223469,-1.1463651203087264,-1.5833021033481582,-1.2254856367173013,-0.432455837709391,0.08702166609531793,-1.3381989633898004,-0.9185917037107771,-1.1974436061140603,-1.1029608935756827,-0.5884227429309521,-1.024788356682287,1.0974854202958202,-1.622640078367035,-0.8816374849102953,-0.993964227929388,-0.7920896948801046,-1.1373323802909299,-1.4170099319760503,-0.7496291676520466,-0.08139424267481059,-0.8386035684336621,-0.9264975550174495,-1.0230513177632083,-1.2672297433093187,-1.0913928890851103,-1.245042685232489,-1.7191969816622166,-0.29885039062571145,-0.7022898109021105,-0.9393926791270354,-0.9210609048369078,-1.3196982082797204,-0.8147850653512579,0.5286182132355594,-0.5301453269790294,-0.8109513604940132,-1.4268995313831114,0.2816114707896246,-0.785788369879331,-1.3566111173773772,-0.5890996611706792,-0.8515636502503864,0.795699834476584,-0.72164790373075,-0.9386927012541944,0.33721178767243204,-1.1313128658853397,-0.9924614663464735,-1.1915377118124195,-0.8621479344448827,-1.2306146677883205,-1.1443063624865226,-0.08784418965535822,-0.6076339106815712,-1.1722170048389464,0.1666281376550132,-0.9612540052398104
393,-1.1786828151682636,-0.9665383058371633,-0.9674482033747015,-0.966896398864697,-0.9421970228321964,-1.0913153621357645,-1.0507490194940439,-0.9115777268032088,-0.6224817658364652,-1.1512168866199135,-1.640824898344609,-1.2149318642033493,-0.44055234965977186,0.02274842297329039,-1.378668679417606,-0.9258380166157735,-1.3119405795030123,-1.1580522934672934,-0.5620179990055246,-1.0785202034564818,1.0513053743494476,-1.9263276365524997,-0.9489311830283402,-0.9983250326801681,-0.8326722605217837,-1.162651979860667,-1.4798215051001564,-0.7961921309674176,-0.055269945487287975,-0.7975503644750095,-0.9498334801479451,-1.1084251520571355,-1.326627420215059,-1.1344123077724602,-1.3474154041839015,-1.8165644140920985,-0.35634790574354924,-0.7030741637237768,-0.9372747617150888,-0.943627944019857,-1.341204529058932,-0.855482671098175,0.5210769150222947,-0.5521167254155148,-0.8244317280280757,-1.5213779650845822,0.09174581489124492,-0.8107103786497996,-1.3790897761574585,-0.6120590819409799,-0.8568690760987325,0.760754462100824,-0.7252560528510962,-0.9899981781408831,0.3020759736691536,-1.0855903559532678,-0.9943675101299119,-1.3188176937834764,-0.884148786229395,-1.3209279414145882,-1.1024025049444697,-0.1837099334704246,-0.8345350393038956,-1.1215263839713943,0.03949425609593943,-0.9751334552729326
394,-1.1519414050803929,-0.9693094933557729,-0.963442521220619,-0.9629354029484098,-0.9402707424086891,-1.073781755946132,-1.059162582704004,-0.8797360105578411,-0.6216125555384865,-1.1641880432483664,-1.6453661298444706,-1.1843815983339712,-0.46137207788269957,-0.014530175725308687,-1.369279922665794,-0.9205679137534291,-1.2864451731634838,-1.0803824735885863,-0.5335008272175329,-1.057448942219163,1.0597607079787892,-1.8983671505479043,-0.94553232282685,-0.9779738711397775,-0.7987740171521113,-1.189755324270069,-1.6154942538568038,-0.7818983964534446,-0.05265746594058327,-0.7711589791226316,-0.9095257891776273,-1.083498103374002,-1.284509015067492,-1.0779092126250531,-1.3465796896516813,-1.8457746747733168,-0.3057498116902648,-0.6622964921427765,-0.9148850852622996,-0.9406844311185525,-1.3393343676828942,-0.8504992864919603,0.5127816308232603,-0.524250526643015,-0.8425457509430749,-1.5078807701636547,0.12504306925736866,-0.8001375099916852,-1.3641036860480242,-0.6299961465238951,-0.8611134774941162,0.7766396036288271,-0.6846652354772993,-0.9335620067785386,0.4074834156789889,-1.0606793899334197,-1.0094577101470756,-1.3309394647095028,-0.8914019196929925,-1.2847541401738087,-1.058503171243534,-0.14231353228268792,-0.9365360051274947,-1.0833596387186808,0.07127709935778241,-0.9751334552729326
395,-1.139424044620888,-0.9316207511041332,-0.9261322660483318,-0.9621432037651524,-0.9383268259697636,-1.0710383648346347,-1.0352165532893012,-0.8208891154016107,-0.5625188525266339,-1.1520090333157347,-1.6166048045278183,-1.1416110354147324,-0.34917692481768253,0.07159597986552682,-1.327838972974527,-0.9100277080287402,-1.2526060246396682,-1.0686419432492253,-0.4923094911585729,-1.0279489353440885,1.1586254370693418,-1.896036566856984,-0.9305781676895071,-0.7613776233732815,-0.7703662394158515,-1.1152216713006626,-1.4496717391463054,-0.7493519783865297,-0.010858789752356868,-0.7406134460115847,-0.8421688026666854,-0.9775607613622976,-1.2380708949729649,-0.9867335966359977,-1.3102269841794547,-1.797091113319643,-0.24825229657242703,-0.5674101424419831,-0.8634498162089199,-0.9266676419087513,-1.298191887500509,-0.8300121325433069,0.5746188378164642,-0.47869992686247176,-0.8016838354689662,-1.3965314863926988,0.14619826885162854,-0.7253720598584111,-1.2217391646968943,-0.5740325926085228,-0.8441359731070929,0.9608953690653415,-0.6715859529850737,-0.9207352705893985,0.48653983489690883,-1.0054969342198914,-0.9935733656161228,-1.2279030245905043,-0.857070814802303,-1.3148585029743773,-0.9357838613602962,-0.07912889536229518,-0.9073928720350378,-1.0284949992908405,0.12498099021111385,-0.956743164124409
396,-1.1365791768168203,-0.925801193886637,-0.9270478754884999,-0.9589744070321226,-0.9381868066958321,-1.0548168943943865,-1.0308479391574241,-0.812424867554955,-0.7033010852054226,-1.1387408405621655,-1.5590820095313682,-1.1299464231195357,-0.3005974118885833,0.13586922298755436,-1.3404655046146008,-0.9235323544665704,-1.2016155656214016,-1.1246363283518086,-0.6074341907896132,-1.0479668043290447,1.110494198457286,-1.9698229768772495,-0.9536892761544696,-1.1117103924209513,-0.7739470808149936,-1.1198578842457338,-1.4170099319760503,-0.7662191989410337,-0.0591886648073455,-0.7552752646178592,-0.912177387335802,-1.131481840078065,-1.2186318687338957,-1.0252584565033276,-1.2880809475662314,-1.7873541534108808,-0.48284226353429976,-0.5556472432606159,-0.905656967074028,-0.924565102139358,-1.3318540788755566,-0.8521604498978678,0.5535037781615494,-0.5140687288785584,-0.8116535009121821,-1.4522064500690144,0.15684327638170872,-0.8998249688954267,-1.3116537998172169,-0.6630002796689668,-0.8473191476604914,0.805231161766615,-0.6828611609171262,-0.8822560406018932,0.4162682068903478,-0.9976137262608159,-0.991508323266823,-1.2618443531161212,-0.8701261599090245,-1.2791701753100075,-0.9048549323930174,-0.09873789195358225,-0.8407797695120449,-1.1197373888788449,0.09648513344919996,-0.9754803819598505
